ID,group,x_acc__sum_values,x_acc__median,x_acc__mean,x_acc__length,x_acc__standard_deviation,x_acc__variance,x_acc__root_mean_square,x_acc__maximum,x_acc__absolute_maximum,x_acc__minimum,y_acc__sum_values,y_acc__median,y_acc__mean,y_acc__length,y_acc__standard_deviation,y_acc__variance,y_acc__root_mean_square,y_acc__maximum,y_acc__absolute_maximum,y_acc__minimum,z_acc__sum_values,z_acc__median,z_acc__mean,z_acc__length,z_acc__standard_deviation,z_acc__variance,z_acc__root_mean_square,z_acc__maximum,z_acc__absolute_maximum,z_acc__minimum,x_acc__freezing_index,x_acc__central_frequency,x_acc__dominant_frequency,x_acc__amplitude,x_acc__relative_amplitude,x_acc__percentile25,x_acc__percentile50,x_acc__percentile75,y_acc__freezing_index,y_acc__central_frequency,y_acc__dominant_frequency,y_acc__amplitude,y_acc__relative_amplitude,y_acc__percentile25,y_acc__percentile50,y_acc__percentile75,z_acc__freezing_index,z_acc__central_frequency,z_acc__dominant_frequency,z_acc__amplitude,z_acc__relative_amplitude,z_acc__percentile25,z_acc__percentile50,z_acc__percentile75
tone072-2,1,557.313,0.16,0.1665609683,3346,0.09535678756,0.009092916934,0.1919256968,0.629,0.629,-0.242,-2265.423,-0.68,-0.6770540944,3346,0.1323046567,0.01750452218,0.6898599633,-0.32,1.406,-1.406,2515.028,0.734,0.7516521219,3346,0.134622275,0.01812315692,0.7636125126,1.289,1.289,0.402,0.3982454595,3.218664864,2.9296875,0.007068110525,0.1501063484,0.121,0.16,0.195,0.2162785504,3.735114154,1.953125,0.02825608399,0.292587367,-0.707,-0.68,-0.598,0.1955539648,2.50598501,1.953125,0.0375700006,0.3569271668,0.691,0.734,0.773
tone073-1,1,-288.762,-0.055,-0.07338297332,3935,0.08585393148,0.00737089755,0.1129422787,0.281,0.402,-0.402,-3570.429,-0.91,-0.9073517154,3935,0.1283728144,0.01647957947,0.9163878627,-0.625,1.492,-1.492,1826.555,0.461,0.4641817027,3935,0.09248628606,0.008553713109,0.4733057851,0.809,0.809,0.25,0.4100715727,3.303829134,0.9765625,0.004483906809,0.1364913994,-0.113,-0.055,-0.035,0.09869828239,2.967504388,1.953125,0.03807938562,0.4003011669,-0.949,-0.91,-0.828,0.5836381113,2.676639689,1.953125,0.00697205689,0.1962023979,0.406,0.461,0.504
tone073-2,1,-169.277,-0.051,-0.04962679566,3411,0.09700921914,0.009410788599,0.1089660839,0.465,0.465,-0.418,-3118.045,-0.914,-0.9141146291,3411,0.153088796,0.02343617947,0.9268450435,-0.535,1.582,-1.582,1553.118,0.449,0.4553262973,3411,0.1034156619,0.01069479913,0.4669227304,0.891,0.891,0.207,0.6057882313,3.716906671,2.9296875,0.009942318337,0.2170069263,-0.082,-0.051,-0.012,0.07072300549,2.86504493,1.953125,0.07158839595,0.5295683803,-0.977,-0.914,-0.836,0.4702990962,2.899023805,1.953125,0.01833213305,0.3444744185,0.402,0.449,0.484
tone074-1,1,-264.78,-0.043,-0.05222485207,5070,0.08210715766,0.006741585339,0.09730889226,0.281,0.547,-0.547,-3536.792,-0.676,-0.6975921105,5070,0.1295592684,0.01678560404,0.7095212165,-0.227,1.484,-1.484,3780.954,0.758,0.7457502959,5070,0.09612376132,0.00923977749,0.7519197306,1.078,1.078,0.352,0.2418412648,2.412902288,0.78125,0.008051555778,0.2976789395,-0.105,-0.043,0.008,0.680994808,3.699836527,1.5625,0.00751057685,0.09433492451,-0.738,-0.676,-0.633,0.5625867586,2.545122243,0.78125,0.00587789113,0.1470877716,0.684,0.758,0.805
tone074-2,1,-198.573,-0.051,-0.04784891566,4150,0.07963895074,0.006342362475,0.09290791788,0.246,0.473,-0.473,-2867.791,-0.68,-0.6910339759,4150,0.1242135687,0.01542901065,0.702108942,-0.191,1.375,-1.375,3129.601,0.762,0.7541207229,4150,0.09826931095,0.009656857474,0.7604964971,1.055,1.055,0.359,0.2889626934,2.587512746,0.78125,0.005990199565,0.2079740876,-0.102,-0.051,0.008,0.7001978109,3.800333059,1.7578125,0.005927785768,0.08434486916,-0.738,-0.68,-0.625,0.8490472531,2.755230724,3.515625,0.004266791522,0.09429869995,0.695,0.762,0.82
tone075-1,1,-395.875,-0.098,-0.1060758307,3732,0.09867165654,0.009736095804,0.1448729707,0.277,0.695,-0.695,-2839.352,-0.777,-0.760812433,3732,0.1695341283,0.02874182066,0.7794725004,-0.176,1.574,-1.574,2533.907,0.648,0.6789675777,3732,0.1484883143,0.0220487795,0.6950149287,1.332,1.332,0.422,0.3254229235,3.986179097,2.734375,0.007809001555,0.1786223925,-0.148,-0.098,-0.055,0.296828844,5.020409748,1.7578125,0.03336531671,0.2245551731,-0.82,-0.777,-0.652,0.293623125,2.873556043,1.953125,0.03234203947,0.2922283927,0.598,0.648,0.734
tone075-2,1,-255.785,-0.082,-0.07186990728,3559,0.1005577852,0.01011186816,0.1236007756,0.473,0.531,-0.531,-2817.407,-0.797,-0.7916288283,3559,0.1722704121,0.02967709488,0.8101563409,-0.363,1.613,-1.613,2301.613,0.621,0.6467021635,3559,0.1490674188,0.02222109533,0.6636601417,1.52,1.52,0.359,0.4495795515,4.039722617,2.9296875,0.01051956877,0.2266860527,-0.121,-0.082,-0.02,0.2139461639,4.823101767,1.953125,0.05792737905,0.3334398941,-0.844,-0.797,-0.699,0.3132836848,3.011943342,1.953125,0.04727745701,0.3747241466,0.57,0.621,0.676
tone076-1,1,158.059,0.047,0.04304438998,3672,0.1122291241,0.0125953763,0.1202006481,0.535,0.535,-0.5,-3238.936,-0.887,-0.8820631808,3672,0.1661955985,0.02762097695,0.8975836629,-0.441,1.91,-1.91,1819.647,0.473,0.4955465686,3672,0.120784367,0.0145888633,0.5100541785,1.004,1.004,0.293,0.2750456937,2.632111845,0.9765625,0.009937712471,0.1792632635,-0.023,0.047,0.121,0.2502029384,3.342010657,1.7578125,0.04936662059,0.3415321659,-0.945,-0.887,-0.797,0.359504925,2.335994918,1.7578125,0.01361988483,0.2260164994,0.41,0.473,0.547
tone076-2,1,160.913,0.043,0.05286235217,3044,0.1272660815,0.01619665549,0.1378081412,0.523,0.523,-0.363,-2666.454,-0.91,-0.8759704336,3044,0.2041294063,0.0416688145,0.89944039,-0.391,1.879,-1.879,1533.388,0.449,0.5037411301,3044,0.1620056556,0.02624583246,0.529151168,1.129,1.129,0.215,0.3441019442,3.224835108,0.9765625,0.01689745508,0.2144193435,-0.008,0.043,0.113,0.2660662053,3.576431284,1.953125,0.06482625865,0.2733663115,-0.938,-0.91,-0.762,0.3911006406,2.377824552,1.953125,0.03042103477,0.2356487156,0.402,0.449,0.56375
tone077-1,1,-448.774,-0.078,-0.0840558157,5339,0.1116208726,0.01245921921,0.1397304525,0.336,0.48,-0.48,-3390.046,-0.652,-0.6349589811,5339,0.1429512771,0.02043506762,0.6508517306,-0.184,1.137,-1.137,4223.553,0.766,0.7910756696,5339,0.09451794815,0.008933642523,0.7967021762,1.078,1.078,0.598,0.541609912,2.854736358,0.9765625,0.00612080747,0.1499607762,-0.16,-0.078,-0.008,0.7446557908,3.362630605,1.953125,0.01065329443,0.1873190707,-0.723,-0.652,-0.559,0.8981989376,2.896049276,0.1953125,0.003112616357,0.1680633021,0.727,0.766,0.848
tone077-2,1,-214.461,-0.059,-0.0488632946,4389,0.09528970107,0.009080127131,0.1070875749,0.305,0.449,-0.449,-2902.109,-0.648,-0.6612232855,4389,0.1324351496,0.01753906885,0.6743554716,-0.262,1.152,-1.152,3410.295,0.762,0.7770095694,4389,0.09324070966,0.008693829938,0.7825839896,1.059,1.059,0.57,0.6346480461,3.493285542,0.9765625,0.008876358635,0.1941999904,-0.102,-0.059,0.016,1.005612951,3.608272784,1.953125,0.01266045876,0.1840377251,-0.762,-0.648,-0.578,1.054603748,2.881526471,0.1953125,0.005126371078,0.2095460699,0.711,0.762,0.836
tone078-1,1,170.877,0.043,0.04502687747,3795,0.1364272461,0.01861239348,0.1436656298,0.574,0.574,-0.41,-2524.74,-0.676,-0.6652806324,3795,0.1232702357,0.01519555102,0.6766046637,-0.281,1.398,-1.398,2926.925,0.723,0.7712582345,3795,0.1041683609,0.01085104741,0.778261082,1.156,1.156,0.566,0.08939457575,1.961961769,0.9765625,0.03448046879,0.3605425705,-0.043,0.043,0.125,0.5564209804,5.120575829,1.953125,0.01278945655,0.1752467265,-0.734,-0.676,-0.582,0.1424886137,2.50974755,1.953125,0.01902833497,0.370571682,0.699,0.723,0.844
tone078-2,1,240.644,0.066,0.06455042918,3728,0.1305058852,0.01703178608,0.1455971977,0.602,0.602,-0.289,-2461.065,-0.691,-0.6601569206,3728,0.1261663793,0.01591795526,0.6721049881,-0.172,1.332,-1.332,2884.921,0.734,0.7738521996,3728,0.1116150717,0.01245792424,0.7818600585,1.16,1.16,0.523,0.1433598853,2.213054784,0.9765625,0.02829924111,0.3442515336,-0.02,0.066,0.117,0.5914694445,5.85474661,1.953125,0.01478963962,0.193132723,-0.723,-0.691,-0.574,0.105969597,2.616476312,1.953125,0.02677042675,0.4555397662,0.703,0.734,0.849
tone079-1,1,-746.668,-0.129,-0.1323175616,5643,0.09346783895,0.008736236918,0.1620005371,0.117,0.418,-0.418,-1616.317,-0.293,-0.2864286727,5643,0.1591477713,0.02532801312,0.327672699,0.191,0.742,-0.742,5494.926,0.969,0.9737597023,5643,0.05964747605,0.003557821399,0.9755848396,1.18,1.18,0.77,0.1051603686,2.268468831,0.9765625,0.01084075144,0.2910221693,-0.195,-0.129,-0.066,0.5932300705,2.283203707,0.1953125,0.01222073617,0.2078148804,-0.406,-0.293,-0.199,1.938992042,3.61508174,3.7109375,0.001276117421,0.0819533595,0.93,0.969,1.016
tone079-2,1,-735.484,-0.137,-0.1386659125,5304,0.09531911355,0.009085733408,0.168267551,0.141,0.398,-0.398,-1498.796,-0.277,-0.2825784314,5304,0.1662958277,0.02765430229,0.3278793561,0.109,0.676,-0.676,5158.479,0.973,0.972563914,5304,0.0674577941,0.004550553984,0.9749005697,1.195,1.195,0.777,0.1357295825,2.386357134,0.9765625,0.01470581179,0.3305251827,-0.215,-0.137,-0.07,0.6168058674,2.319830624,0.1953125,0.01307322449,0.2088914233,-0.398,-0.277,-0.168,1.739378995,3.507516058,3.7109375,0.001799426358,0.1150804854,0.926,0.973,1.02
tone080-1,1,57.84,0.008,0.01726567164,3350,0.1441023782,0.02076549539,0.1451330383,0.555,0.555,-0.445,-1980.688,-0.605,-0.5912501493,3350,0.1333999937,0.01779555832,0.6061124461,-0.195,1.125,-1.125,2779.123,0.82,0.8295889552,3350,0.186001251,0.03459646537,0.8501848623,1.508,1.508,0.398,0.3942135688,2.360857274,0.9765625,0.03152894901,0.2819342951,-0.043,0.008,0.09,0.3407828919,4.748910317,1.953125,0.01582993078,0.1999882803,-0.668,-0.605,-0.5,0.1265305892,2.381172515,1.953125,0.07593114462,0.4039558531,0.77,0.82,0.887
tone080-2,1,119.997,0.02,0.03868375242,3102,0.1507851157,0.02273615112,0.155668185,0.547,0.547,-0.504,-1871.24,-0.641,-0.6032366215,3102,0.147679712,0.02180929733,0.6210504962,-0.203,1.164,-1.164,2534.933,0.789,0.8171931012,3102,0.2123271818,0.04508283215,0.8443265937,1.531,1.531,0.324,0.8298437116,2.652141026,3.125,0.02406415322,0.2059144277,-0.012,0.02,0.094,0.3056687616,5.024739281,2.1484375,0.02552164542,0.2627567181,-0.691,-0.641,-0.488,0.111500831,2.457595027,2.1484375,0.1219351479,0.4903175111,0.727,0.789,0.879
tone081-1,1,732.212,0.109,0.1153089764,6350,0.102350323,0.01047558863,0.1541808959,0.598,0.598,-0.176,-3249.028,-0.504,-0.5116579528,6350,0.1217298992,0.01481816836,0.5259391875,-0.148,1.086,-1.086,5549.801,0.879,0.8739844094,6350,0.08773704401,0.007697788891,0.8783772179,1.297,1.297,0.656,0.327541451,2.120752592,0.5859375,0.01485264124,0.2956353086,0.047,0.109,0.188,0.2106421141,2.699073916,1.171875,0.01087770174,0.1933051273,-0.582,-0.504,-0.438,0.2636263056,2.28124099,1.171875,0.007548332466,0.2221089072,0.809,0.879,0.93
tone081-2,1,562.121,0.094,0.1009556394,5568,0.08714543726,0.007594327235,0.1333655441,0.461,0.461,-0.141,-3026.889,-0.527,-0.543622306,5568,0.1035251135,0.01071744912,0.5533919594,-0.191,1.074,-1.074,4784.806,0.867,0.859340158,5568,0.0910215351,0.008284919853,0.8641472254,1.262,1.262,0.645,0.2923067301,2.240792909,0.5859375,0.01132635049,0.3023287233,0.035,0.094,0.164,0.2654416684,2.946213056,1.171875,0.01027992161,0.1992718275,-0.598,-0.527,-0.477,0.2323968949,2.229440704,1.3671875,0.0113853545,0.2742478076,0.785,0.867,0.91
tone082-1,1,-9.937,-0.004,-0.002506179067,3965,0.1170965447,0.01371160078,0.1171233611,0.484,0.504,-0.504,-3237.689,-0.844,-0.8165672131,3965,0.147948271,0.02188869088,0.8298618586,-0.047,1.234,-1.234,2337.451,0.563,0.5895210593,3965,0.1597135515,0.02550841854,0.6107728693,1.094,1.094,0.313,0.427177755,2.733206879,0.9765625,0.01388219915,0.2077573017,-0.051,-0.004,0.047,0.3269612468,2.185305891,0.1953125,0.02081013296,0.2356608111,-0.902,-0.844,-0.75,0.2748197399,2.310456689,1.953125,0.02751161074,0.2673244498,0.477,0.563,0.668
tone082-2,1,51.695,-0.008,0.0151199181,3419,0.1189779853,0.01415576099,0.1199348695,0.586,0.586,-0.43,-2815.335,-0.82,-0.8234381398,3419,0.1098476353,0.01206650297,0.8307327326,-0.535,1.316,-1.316,2034.834,0.582,0.5951547236,3419,0.1324466341,0.0175421109,0.6097140772,1.035,1.035,0.297,0.5406761716,3.012342814,0.9765625,0.01517835088,0.2042870753,-0.031,-0.008,0.082,0.2986979226,3.453601094,1.953125,0.01881356596,0.326753151,-0.879,-0.82,-0.742,0.2543509102,2.866767321,1.953125,0.03074902567,0.346234437,0.5,0.582,0.68
tone083-1,1,515.894,0.129,0.1133085877,4553,0.1058290162,0.01119978068,0.1550439187,0.559,0.559,-0.344,-1935.619,-0.496,-0.4251304634,4553,0.2105065171,0.04431299374,0.4743931963,0.234,1.016,-1.016,4138.995,0.887,0.9090698441,4553,0.1253812125,0.01572044845,0.917675558,1.379,1.379,0.59,1.35453914,4.178767817,3.125,0.01118812365,0.2172875133,0.063,0.129,0.184,0.6237379754,4.010769444,2.1484375,0.006355209522,0.1423296866,-0.551,-0.496,-0.242,0.5034145883,3.649375339,2.1484375,0.01499730398,0.2466830483,0.82,0.887,1.008
tone083-2,1,541.516,0.133,0.1242579165,4358,0.1030504718,0.01061939975,0.161429333,0.52,0.52,-0.316,-2153.331,-0.484,-0.4941099128,4358,0.09796805301,0.009597739411,0.503728444,-0.195,0.93,-0.93,3891.569,0.895,0.8929713171,4358,0.1068920673,0.01142591405,0.8993462555,1.324,1.324,0.617,1.032354982,4.315956955,3.125,0.01087038283,0.2022383695,0.086,0.133,0.18,0.7240586861,4.352003937,1.953125,0.006631108634,0.1734091856,-0.543,-0.484,-0.434,0.3911670346,3.380322399,1.953125,0.01886729567,0.3079330785,0.824,0.895,0.938
tone084-1,1,-197.405,-0.027,-0.0456006006,4329,0.1228754555,0.01509837756,0.1310640772,0.313,0.617,-0.617,180.138,0.027,0.04161191961,4329,0.2537811485,0.06440487134,0.2571700278,0.797,0.797,-0.641,4322.862,0.992,0.9985821206,4329,0.1439266524,0.02071488128,1.008900953,1.531,1.531,0.633,0.6539407919,2.795246241,1.171875,0.0197750134,0.2621180036,-0.121,-0.027,0.039,0.4425994582,1.546270672,0.1953125,0.05640642847,0.4943876853,-0.055,0.027,0.16,0.1098736747,2.677896873,2.34375,0.03484402628,0.3521126767,0.914,0.992,1.066
tone084-2,1,-123.37,-0.012,-0.02873078714,4294,0.1185460364,0.01405316274,0.1219779524,0.379,0.559,-0.559,198.957,0.023,0.04633372147,4294,0.1365007671,0.01863245943,0.1441501758,0.527,0.527,-0.234,4403.058,1.027,1.025397764,4294,0.1408385349,0.01983549292,1.03502467,1.488,1.488,0.684,0.7735777002,2.896843902,1.171875,0.02033140994,0.2780632931,-0.09,-0.012,0.023,0.4345440875,3.706636946,2.34375,0.008590311915,0.2010651497,-0.055,0.023,0.141,0.08675101269,2.906576809,2.34375,0.05138691914,0.4657663111,0.945,1.027,1.078
tone085-1,1,-168.574,-0.051,-0.03707367495,4547,0.1027343821,0.01055435327,0.1092190947,0.277,0.313,-0.313,-3271.555,-0.73,-0.7194974709,4547,0.1067417775,0.01139380706,0.727372269,-0.352,1.156,-1.156,3289.376,0.699,0.7234167583,4547,0.09809509087,0.009622646854,0.7300372957,1.055,1.055,0.527,0.09509900258,1.907922529,0.78125,0.01433335357,0.3013669756,-0.094,-0.051,0.035,0.4031391907,3.023349206,1.7578125,0.008663694068,0.215040013,-0.785,-0.73,-0.645,0.1526117935,2.062269715,1.7578125,0.008702418202,0.2726665535,0.648,0.699,0.793
tone085-2,1,6.592,-0.023,0.001589966233,4146,0.1023356482,0.01047258489,0.1023479989,0.309,0.309,-0.297,-2984.189,-0.719,-0.7197754462,4146,0.09504771942,0.009034068968,0.7260239403,-0.461,1.145,-1.145,3012.524,0.719,0.7266097443,4146,0.08345450414,0.006964654261,0.731386611,1.051,1.051,0.523,0.08505797365,2.191832815,0.9765625,0.01258999909,0.2594351384,-0.063,-0.023,0.066,0.3940119313,3.582458388,1.7578125,0.009714978338,0.2378427177,-0.77,-0.719,-0.66,0.1115603144,2.311256015,1.7578125,0.009212155877,0.3038872437,0.672,0.719,0.777
tone086-1,1,-58.878,0.02,-0.01250329157,4709,0.1469400072,0.02159136572,0.1474710074,0.453,0.949,-0.949,147.685,0.059,0.03136228499,4709,0.257124711,0.066113117,0.2590303262,0.805,0.805,-0.594,4714.344,1,1.001134848,4709,0.1280126176,0.01638723028,1.009285992,1.523,1.523,0.637,0.7343798208,3.651215121,1.3671875,0.02153942062,0.2223610589,-0.086,0.02,0.074,0.5109460168,2.037727276,0.1953125,0.03657534389,0.4640457061,-0.152,0.059,0.191,0.1675571515,3.521851848,2.5390625,0.02369335308,0.3063950483,0.922,1,1.043
tone086-2,1,-124.625,-0.012,-0.03046321193,4091,0.146488936,0.02145900836,0.1496229115,0.547,0.742,-0.742,632.742,0.129,0.1546668296,4091,0.1277640927,0.01632366338,0.2006127901,0.57,0.57,-0.164,4164.314,1.027,1.017920802,4091,0.1210818971,0.0146608258,1.025096866,1.52,1.52,0.664,0.7251592488,3.546816402,1.171875,0.02773771535,0.2356230675,-0.109,-0.012,0.039,0.5553244834,4.002543091,0.1953125,0.006123541561,0.1398184174,0.051,0.129,0.242,0.1558358621,3.643677445,2.5390625,0.03691103993,0.4065114281,0.938,1.027,1.059
tone087-1,1,-1206.146,-0.273,-0.2785556582,4330,0.1225989341,0.01503049863,0.3043415078,0.102,0.91,-0.91,-2003.635,-0.461,-0.4627332564,4330,0.1356571372,0.01840285887,0.4822083838,-0.023,0.855,-0.855,3781.369,0.863,0.8732953811,4330,0.1063784338,0.01131637118,0.8797506429,1.328,1.328,0.629,0.934348159,4.080001351,3.125,0.009497704162,0.1587044519,-0.348,-0.273,-0.199,0.8756184598,3.210530204,0.1953125,0.01762946517,0.2630905974,-0.547,-0.461,-0.402,0.2559988003,3.301840183,2.1484375,0.01411414284,0.258267218,0.793,0.863,0.938
tone087-2,1,-1207.981,-0.281,-0.2696988167,4479,0.1141372236,0.01302730581,0.2928562062,0.195,0.77,-0.77,-1843.183,-0.438,-0.4115166332,4479,0.140086726,0.0196242908,0.4347070625,-0.027,0.844,-0.844,4042.464,0.902,0.9025371735,4479,0.08703171384,0.007574519214,0.9067237003,1.27,1.27,0.602,0.6110024608,4.271196656,2.9296875,0.009206338697,0.165170934,-0.336,-0.281,-0.203,0.9124879582,4.79110507,1.953125,0.007160434743,0.1715074301,-0.508,-0.438,-0.328,0.3006162994,3.817176724,1.953125,0.01153003935,0.3037740837,0.848,0.902,0.957
tone088-1,1,1450.185,0.293,0.2889390317,5019,0.09481223498,0.008989359901,0.3040972278,0.668,0.668,-0.152,-2195.053,-0.434,-0.437348675,5019,0.1430620715,0.02046675629,0.4601528223,0.086,1.094,-1.094,4387.714,0.871,0.8742207611,5019,0.08332175659,0.006942515122,0.8781824721,1.246,1.246,0.648,0.380034283,3.069104009,0.78125,0.006992020649,0.1685201041,0.23,0.293,0.348,0.5347383251,2.400520364,0.1953125,0.01598702312,0.2261372742,-0.547,-0.434,-0.367,0.3621250605,2.932719873,1.7578125,0.007641443139,0.2506459263,0.82,0.871,0.922
tone088-2,1,1775.8,0.344,0.3416313967,5198,0.09208652036,0.008479927233,0.3538247284,0.668,0.668,-0.063,-2003.76,-0.371,-0.3854867257,5198,0.1077197536,0.01160354532,0.4002543704,-0.004,0.883,-0.883,4602.866,0.893,0.8855071181,5198,0.07226662461,0.005222465032,0.8884510798,1.129,1.129,0.664,0.4117816612,3.136539951,0.9765625,0.006701665133,0.1569271916,0.293,0.344,0.398,0.5069380878,3.025991583,1.7578125,0.006145248825,0.1433265077,-0.43,-0.371,-0.332,0.3453247988,3.096742082,1.7578125,0.00724245787,0.3016224327,0.844,0.893,0.922
tone089-1,1,-516.317,-0.078,-0.07124561888,7247,0.06917119668,0.00478465445,0.09930051691,0.113,0.359,-0.359,-6037.224,-0.844,-0.8330652684,7247,0.09820914294,0.009645035757,0.8388341774,-0.324,1.219,-1.219,4263.876,0.574,0.5883642887,7247,0.09196418982,0.008457412209,0.595508143,1.02,1.02,0.402,0.1285741418,1.552853358,0.78125,0.005799648965,0.2568159912,-0.109,-0.078,-0.02,0.4138655943,2.368403984,0.1953125,0.005342602905,0.2148515252,-0.871,-0.844,-0.809,0.141803322,1.311431801,0.1953125,0.004110240626,0.2368342395,0.531,0.574,0.613
tone089-2,1,-372.411,-0.055,-0.05079255319,7332,0.06031707621,0.003638149683,0.07885450616,0.117,0.352,-0.352,-6258.162,-0.848,-0.8535409165,7332,0.06932375472,0.004805782968,0.8563514928,-0.641,1.207,-1.207,4144.522,0.563,0.5652648663,7332,0.07527336037,0.005666078782,0.5702547219,0.828,0.828,0.363,0.1570852934,1.658665168,0.78125,0.005326604497,0.2752771256,-0.09,-0.055,-0.008,0.5350774176,2.976419854,1.3671875,0.001745343724,0.09422936534,-0.887,-0.848,-0.82,0.2386696348,1.346560821,0.1953125,0.00373466427,0.2557230677,0.516,0.563,0.602
tone090-1,1,1231.669,0.32,0.3029190851,4066,0.1143254349,0.01307030506,0.323775041,0.691,0.691,-0.16,-1608.847,-0.387,-0.3956829808,4066,0.1715848296,0.02944135375,0.4312845639,0.316,0.953,-0.953,3593.115,0.895,0.8836977373,4066,0.1108789256,0.01229413613,0.8906266485,1.301,1.301,0.559,0.6378663588,4.052741878,2.9296875,0.006648254446,0.11822276,0.23,0.32,0.371,0.4939539121,2.267520983,0.1953125,0.02312980062,0.2491176315,-0.488,-0.387,-0.344,0.3152037522,3.220544102,1.953125,0.01857877877,0.3070193153,0.816,0.895,0.957
tone090-2,1,1520.178,0.352,0.3451028377,4405,0.1026504139,0.01053710747,0.360045936,0.676,0.676,-0.355,-1714.538,-0.375,-0.3892254257,4405,0.114175971,0.01303615236,0.4056261633,-0.012,0.84,-0.84,3886.069,0.887,0.8821950057,4405,0.09858156276,0.009718324515,0.8876859538,1.258,1.258,0.582,0.9211160704,4.370960824,2.9296875,0.006478643462,0.1129930823,0.313,0.352,0.395,0.4760622661,3.496296147,1.953125,0.01074956877,0.1999133593,-0.434,-0.375,-0.324,0.4014895745,3.437714064,1.953125,0.01533914637,0.2914131107,0.836,0.887,0.926
tone091-1,1,411.641,0.098,0.08695416139,4734,0.1403610808,0.01970123301,0.165112868,0.633,0.633,-0.367,-2575.521,-0.527,-0.5440475285,4734,0.1277788395,0.01632743183,0.5588516307,-0.238,1.441,-1.441,4120.956,0.863,0.8705019011,4734,0.07913157915,0.006261806819,0.8740911661,1.254,1.254,0.68,0.1667943084,2.832281811,0.9765625,0.02783865801,0.2746491792,-0.02,0.098,0.191,1.240022538,6.186039546,1.953125,0.009646776213,0.1167540843,-0.57,-0.527,-0.477,0.4981325598,3.434113099,1.953125,0.00779175443,0.2444519983,0.824,0.863,0.895
tone091-2,1,400.249,0.105,0.09616746756,4162,0.1459070787,0.02128887561,0.1747485549,0.672,0.672,-0.395,-2227.693,-0.52,-0.5352457953,4162,0.1388363544,0.01927553329,0.5529589448,-0.262,1.473,-1.473,3650.869,0.875,0.8771910139,4162,0.08468972562,0.007172349626,0.8812697797,1.273,1.273,0.664,0.2065183416,3.165292104,0.9765625,0.03226532877,0.2811541903,-0.012,0.105,0.191,1.239766783,6.589927082,1.953125,0.01595834994,0.1478192873,-0.543,-0.52,-0.469,0.367811533,3.560146424,1.953125,0.01348424381,0.3379569563,0.828,0.875,0.898
tone092-1,1,-236.298,-0.059,-0.06782376579,3484,0.09521567426,0.009066024625,0.1169020437,0.359,0.547,-0.547,2469.2,0.715,0.7087256028,3484,0.1496311727,0.02238948785,0.7243489959,1.285,1.285,0.379,2556.998,0.723,0.7339259472,3484,0.1747582444,0.030540444,0.7544453194,1.316,1.316,0.262,0.3973103259,3.746305676,2.9296875,0.009734423618,0.2102810128,-0.109,-0.059,-0.027,0.2829479088,3.170755243,1.953125,0.04150982706,0.3483131169,0.602,0.715,0.773,0.4855184843,2.643944772,1.953125,0.05723260718,0.3367691729,0.66,0.723,0.82
tone092-2,1,-231.748,-0.07,-0.07315277778,3168,0.09200026429,0.008464048629,0.1175388341,0.344,0.375,-0.375,2312.599,0.723,0.7299870581,3168,0.1653534442,0.02734176151,0.7484803715,1.336,1.336,0.34,2255.082,0.715,0.7118314394,3168,0.1845705037,0.03406627083,0.7353708377,1.355,1.355,0.211,0.5215205144,4.613906574,2.9296875,0.01207294111,0.2898245309,-0.109,-0.07,-0.039,0.2507543215,3.140377408,1.953125,0.06112234107,0.4052940017,0.645,0.723,0.789,0.4361811847,2.704584832,1.953125,0.07529335206,0.3840074415,0.648,0.715,0.77
tone093-1,1,-44.233,-0.004,-0.009980370036,4432,0.09988248882,0.009976511573,0.1003798753,0.395,0.395,-0.344,-2887.53,-0.645,-0.6515185018,4432,0.1325977778,0.01758217069,0.664874822,-0.172,1.219,-1.219,3546.1,0.797,0.8001128159,4432,0.1038334063,0.01078137626,0.8068220959,1.117,1.117,0.48,1.717144239,3.595293751,3.515625,0.01091418043,0.2015154153,-0.055,-0.004,0.035,0.6496733895,3.90140032,2.34375,0.01117184837,0.1889040575,-0.703,-0.645,-0.594,0.3982919583,3.090556992,2.34375,0.01099192519,0.278767528,0.727,0.797,0.859
tone093-2,1,-1.956,-0.016,-0.0004880239521,4008,0.09679698365,0.009369656044,0.09679821389,0.34,0.367,-0.367,-2743.308,-0.668,-0.6844580838,4008,0.097506987,0.009507612514,0.6913685566,-0.43,1.188,-1.188,3106.012,0.766,0.7749530938,4008,0.0899791853,0.008096253788,0.7801593115,1.102,1.102,0.457,3.564068698,4.06692993,3.515625,0.01134649817,0.227237966,-0.035,-0.016,0.035,0.6210312575,4.46864389,2.34375,0.01019054873,0.2167839135,-0.719,-0.668,-0.621,0.3508998644,3.202306201,2.34375,0.01122771823,0.2766506846,0.723,0.766,0.836
