ID,group,x_acc__max,x_acc__min,x_acc__mean,x_acc__median,x_acc__std,x_acc__var,x_acc__sum,y_acc__max,y_acc__min,y_acc__mean,y_acc__median,y_acc__std,y_acc__var,y_acc__sum,z_acc__max,z_acc__min,z_acc__mean,z_acc__median,z_acc__std,z_acc__var,z_acc__sum,x_acc__freezing_index,x_acc__central_frequency,x_acc__dominant_frequency,x_acc__amplitude,x_acc__relative_amplitude,x_acc__percentile25,x_acc__percentile50,x_acc__percentile75,y_acc__freezing_index,y_acc__central_frequency,y_acc__dominant_frequency,y_acc__amplitude,y_acc__relative_amplitude,y_acc__percentile25,y_acc__percentile50,y_acc__percentile75,z_acc__freezing_index,z_acc__central_frequency,z_acc__dominant_frequency,z_acc__amplitude,z_acc__relative_amplitude,z_acc__percentile25,z_acc__percentile50,z_acc__percentile75
005-1,0,0.148,-0.445,-0.1077465839,-0.102,0.09526770572,0.009075935754,-260.208,-0.48,-1.672,-0.8911556936,-0.867,0.2317999107,0.05373119862,-2152.141,0.988,0.176,0.4876389234,0.492,0.1551645746,0.02407604521,1177.648,1.40148321,4.484697256,3.125,0.005922342496,0.1276305015,-0.164,-0.102,-0.035,0.06368252583,2.931609598,1.953125,0.1475010682,0.4058999907,-1.008,-0.867,-0.719,0.2056532019,2.70571705,1.953125,0.05708088849,0.3764667548,0.359,0.492,0.586
019-1,0,0.523,-0.625,-0.001936288089,0.004,0.1819480827,0.03310510481,-4.893,-0.488,-1.68,-0.8452639493,-0.82,0.1903971169,0.03625106213,-2135.982,0.969,0.266,0.5503775228,0.523,0.1350868491,0.01824845679,1390.804,0.2518472822,2.480263105,0.9765625,0.05937915114,0.356482234,-0.133,0.004,0.125,0.2877541143,4.151769583,1.953125,0.07860285531,0.3670536571,-0.93,-0.82,-0.715,0.1138693788,2.334657167,1.953125,0.05487631457,0.5186551024,0.441,0.523,0.656
003-2,0,0.621,-0.547,0.04332251589,0.035,0.1794902915,0.03221676476,129.491,-0.387,-1.938,-0.7944258949,-0.754,0.220674631,0.04869729278,-2374.539,1.105,0.359,0.6373589829,0.645,0.1454052176,0.02114267731,1905.066,1.31870501,3.260497474,3.3203125,0.03466190504,0.1875859734,-0.098,0.035,0.18,0.7404012055,5.364582172,2.1484375,0.07863920717,0.2478574347,-0.848,-0.754,-0.672,0.2180469374,2.818309102,2.1484375,0.05816627561,0.4543269635,0.52,0.645,0.723
031-1,0,0.289,-0.504,-0.02458021053,-0.016,0.08775984518,0.007701790425,-58.378,-0.383,-1.266,-0.7520884211,-0.758,0.1706611375,0.02912522385,-1786.21,1.125,0.316,0.679272,0.684,0.166554069,0.02774025791,1613.271,2.218517801,3.649894491,3.125,0.009139441093,0.2717259567,-0.086,-0.016,0.039,0.09113856914,2.85412227,2.1484375,0.0878148488,0.4985200096,-0.871,-0.758,-0.613,0.1467249729,2.479507189,2.1484375,0.08734059831,0.5087212183,0.555,0.684,0.793
028-1,0,0.18,-0.324,-0.05127533784,-0.047,0.09053606229,0.008196778575,-182.13,-0.531,-1.277,-0.762459741,-0.742,0.1032460107,0.01065973873,-2708.257,0.941,0.445,0.6804436937,0.68,0.09186200629,0.0084386282,2416.936,0.1052729783,1.737645042,0.78125,0.01408961578,0.3573132641,-0.121,-0.047,0.023,0.4366390021,3.283998653,1.5625,0.01258102354,0.2361293324,-0.813,-0.742,-0.695,0.2146465263,2.336298766,1.7578125,0.01401430762,0.3291458854,0.609,0.68,0.742
032-2,0,0.391,-0.156,0.07529770157,0.066,0.07682112856,0.005901485794,206.391,-0.441,-1.285,-0.7126822328,-0.68,0.1234341194,0.01523598183,-1953.462,1.059,0.512,0.7317621306,0.719,0.1011424357,0.0102297923,2005.76,0.3990066828,2.876373197,0.9765625,0.005018886559,0.1860891734,0.02,0.066,0.121,0.4561272989,3.357289831,1.7578125,0.02984595673,0.3502541094,-0.766,-0.68,-0.629,0.1257913829,2.367020235,1.7578125,0.02708825039,0.4551348425,0.656,0.719,0.805
006-2,0,0.316,-0.449,-0.06375369624,-0.063,0.09769377032,0.009544072759,-189.731,-0.563,-1.406,-0.8724613575,-0.879,0.1433288158,0.02054314943,-2596.445,0.949,0.328,0.5342946909,0.512,0.1102164449,0.01214766472,1590.061,0.55283041,3.140766167,0.9765625,0.007572950669,0.1285570283,-0.121,-0.063,-0.008,0.1094883375,2.703482608,1.7578125,0.06216673904,0.4417338632,-0.949,-0.879,-0.762,0.1945487863,2.324010903,1.7578125,0.03109509811,0.4138297523,0.449,0.512,0.598
006-1,0,0.328,-0.469,-0.06548247625,-0.063,0.1008582962,0.01017239591,-199.918,-0.563,-1.352,-0.8769246643,-0.883,0.1326986464,0.01760893076,-2677.251,0.879,0.273,0.5280045857,0.516,0.09826992932,0.009656979009,1611.998,0.6349181537,3.1563667,0.78125,0.006473633105,0.1240869512,-0.121,-0.063,-0.004,0.1017906549,2.578832356,1.7578125,0.05575842805,0.4642650892,-0.957,-0.883,-0.777,0.2395324464,2.347529708,1.7578125,0.02280122992,0.3927922328,0.457,0.516,0.582
028-2,0,0.332,-0.375,-0.04338415404,-0.039,0.108062273,0.01167745484,-137.441,-0.461,-1.355,-0.7645037879,-0.742,0.1178075528,0.0138786195,-2421.948,1.102,0.438,0.6778156566,0.676,0.1095880254,0.01200953532,2147.32,0.1154755397,1.835932085,0.78125,0.01712373677,0.3018921746,-0.117,-0.039,0.031,0.3278061917,3.234057428,1.7578125,0.02253372968,0.2965858102,-0.82,-0.742,-0.684,0.1562488241,2.168269284,1.7578125,0.02577227636,0.3961949163,0.59,0.676,0.75
032-1,0,0.289,-0.199,0.06306720742,0.059,0.07449258105,0.005549144631,163.281,-0.422,-1.203,-0.697227501,-0.672,0.1265213189,0.01600764413,-1805.122,1.133,0.535,0.7487149479,0.723,0.112941012,0.01275567219,1938.423,0.3776943232,2.915967821,0.9765625,0.006132265443,0.2311491873,0.012,0.059,0.113,0.4237504678,3.260392651,1.7578125,0.03226101472,0.3608715593,-0.754,-0.672,-0.613,0.1977638883,2.454399528,1.7578125,0.03094575856,0.4165847744,0.66,0.723,0.828
031-2,0,0.273,-0.301,-0.01428734122,-0.012,0.09694453338,0.009398242552,-32.618,-0.359,-1.297,-0.7583088042,-0.773,0.1848936228,0.03418565175,-1731.219,1.191,0.316,0.6722838371,0.676,0.1828243867,0.03342475639,1534.824,2.729580422,3.693258707,3.125,0.0118577902,0.2799466176,-0.09,-0.012,0.055,0.07187261393,2.811080597,2.1484375,0.1094449458,0.5327106954,-0.887,-0.773,-0.6,0.1280565879,2.449168009,2.1484375,0.1102300685,0.5326788037,0.531,0.676,0.801
019-2,0,0.527,-0.719,-0.006666323024,-0.031,0.1743634053,0.03040259711,-19.399,-0.457,-1.566,-0.8472635739,-0.82,0.1737043505,0.03017320139,-2465.537,1.008,0.277,0.5451838488,0.516,0.1359845105,0.01849178709,1586.485,0.2676487955,2.432031977,0.9765625,0.0543385485,0.3272329255,-0.117,-0.031,0.116,0.3483391285,3.977596149,1.953125,0.06355602562,0.3511633876,-0.93,-0.82,-0.727,0.1275384934,2.257508817,1.953125,0.04858980518,0.4607320098,0.438,0.516,0.648
003-1,0,0.598,-0.434,0.0343959144,0.027,0.165548244,0.02740622108,106.077,-0.316,-1.832,-0.7972405966,-0.77,0.2055187905,0.04223797323,-2458.69,1.105,0.363,0.6356212711,0.637,0.1366881163,0.01868364114,1960.256,0.8361341608,2.898250352,0.9765625,0.03434334349,0.2218464335,-0.094,0.027,0.148,0.7869482761,5.197870231,2.1484375,0.05269284769,0.2189201305,-0.844,-0.77,-0.688,0.2250756846,2.731998918,2.1484375,0.03984760814,0.4109036084,0.531,0.637,0.715
005-2,0,0.152,-0.535,-0.08789410795,-0.094,0.09438390887,0.008908322253,-213.319,-0.426,-1.77,-0.9108545529,-0.902,0.2408086744,0.05798881767,-2210.644,0.902,0.152,0.452486197,0.453,0.146493877,0.02146045601,1098.184,1.946155548,4.701776606,3.125,0.009017574175,0.1714324611,-0.137,-0.094,-0.012,0.06410525831,2.983952213,2.1484375,0.1959068296,0.4781496924,-1.025,-0.902,-0.734,0.2009475945,2.746023365,2.1484375,0.06098589882,0.4319053195,0.34,0.453,0.539
007-1,0,0.32,-0.496,-0.09445476436,-0.09,0.1171645521,0.01372753228,-274.58,-0.551,-1.398,-0.819756106,-0.781,0.1560627533,0.02435558296,-2383.031,1.102,0.32,0.5942370141,0.582,0.1348518441,0.01818501985,1727.447,0.4146078405,3.24906011,0.9765625,0.01243519671,0.1881342205,-0.172,-0.09,-0.012,0.2522422715,3.262025143,1.953125,0.05166517716,0.3675600161,-0.898,-0.781,-0.707,0.109230763,2.222204534,1.953125,0.04574123221,0.4448539549,0.496,0.582,0.684
001-2,0,0.293,-0.34,-0.02283464797,-0.016,0.1037981063,0.01077404688,-78.163,0.102,-1.191,-0.4302009933,-0.422,0.1621456905,0.02629122493,-1472.578,1.176,0.652,0.94,0.938,0.09679639045,0.009369541204,3217.62,0.1632906213,2.058481679,0.78125,0.01196188363,0.2557481215,-0.094,-0.016,0.051,0.298534316,3.136701417,1.5625,0.01945296509,0.2142032198,-0.531,-0.422,-0.32,0.4328950855,2.523100418,1.5625,0.006054283733,0.1689584736,0.875,0.938,1.008
029-2,0,0.398,-0.223,0.08730140533,0.074,0.09922804401,0.009846204719,236.063,-0.563,-1.461,-0.9424792899,-0.934,0.1794213588,0.03219202399,-2548.464,0.992,-0.012,0.3376797337,0.32,0.1301303206,0.01693390035,913.086,0.615818308,3.297364369,2.734375,0.007241260293,0.1595147638,0.012,0.074,0.152,0.1173269953,2.727876913,1.7578125,0.08427679349,0.4385462628,-1.074,-0.934,-0.809,0.9324602558,3.482007549,1.7578125,0.01382475885,0.223779612,0.238,0.32,0.426
030-2,0,0.664,-0.336,0.06868941823,0.055,0.1292492484,0.01670536821,149.949,-0.34,-1.445,-0.7167132387,-0.707,0.1953845283,0.03817511388,-1564.585,1.344,0.258,0.7301626202,0.715,0.2354851159,0.05545323981,1593.945,0.8067982909,3.228360051,1.171875,0.01700121838,0.202729954,-0.02,0.055,0.152,0.1099782559,4.108693241,2.1484375,0.1060584879,0.4593741821,-0.828,-0.707,-0.551,0.06231619678,2.366858577,2.1484375,0.1927353255,0.5604716244,0.559,0.715,0.902
002-1,0,0.301,-0.242,0.01584449405,0.006,0.1135415586,0.01289168552,42.59,-0.57,-1.355,-0.7712719494,-0.746,0.1370136433,0.01877273845,-2073.179,0.992,0.422,0.6600718006,0.656,0.1189927538,0.01415927545,1774.273,0.1720734611,2.088481398,0.9765625,0.02319689779,0.3598025551,-0.082,0.006,0.109,0.300159361,3.46408911,1.953125,0.0432178387,0.3850150235,-0.829,-0.746,-0.668,0.06479805599,2.200913603,1.953125,0.04602396383,0.544363914,0.566,0.656,0.746
018-2,0,0.555,-0.168,0.1660390977,0.152,0.09843232639,0.009688922878,441.664,-0.43,-1.766,-0.8995515038,-0.852,0.196285056,0.03852782322,-2392.807,0.996,0.059,0.3972142857,0.367,0.1533037109,0.02350202778,1056.59,1.095537557,4.969417283,2.9296875,0.006349203236,0.129886661,0.105,0.152,0.215,0.6852684053,4.577920471,1.953125,0.05342424001,0.2629258188,-0.977,-0.852,-0.777,0.6351592686,3.595229819,1.953125,0.01485334372,0.2111763091,0.285,0.367,0.48
004-2,0,0.461,-0.207,0.1080906407,0.098,0.1210263711,0.01464738251,366.103,-0.262,-1.422,-0.7123693534,-0.715,0.152866815,0.02336826312,-2412.795,1.199,0.422,0.7106554473,0.688,0.151423003,0.02292892584,2406.99,0.2076792508,1.838209459,0.78125,0.01264742164,0.2123225993,0.031,0.098,0.207,0.3808865537,2.811121728,1.7578125,0.02266454495,0.2395842595,-0.781,-0.715,-0.633,0.2520090918,1.976250795,1.7578125,0.03727515228,0.3793448766,0.586,0.688,0.828
011-2,0,0.723,-0.508,0.1350980481,0.141,0.151381862,0.02291646813,297.621,-0.305,-1.754,-0.8939795733,-0.906,0.2269040278,0.05148543782,-1969.437,1.16,-0.008,0.4583554244,0.398,0.2032992058,0.04133056708,1009.757,4.392762683,4.936824307,3.3203125,0.02017606537,0.1687082057,0.027,0.141,0.242,0.09652503512,3.436640183,2.1484375,0.132068486,0.4142740664,-1.043,-0.906,-0.73,0.5441236242,3.108882012,2.1484375,0.08290482191,0.3254303828,0.328,0.398,0.527
023-1,0,0.188,-0.387,-0.1038373273,-0.098,0.07837663982,0.00614289767,-368.311,-0.547,-1.254,-0.754598252,-0.738,0.09152421867,0.008376682603,-2676.56,1.012,0.465,0.6734457288,0.664,0.08229086416,0.006771786323,2388.712,0.3348800597,2.873459297,0.78125,0.006213739057,0.2170671495,-0.152,-0.098,-0.051,0.3123569605,4.189027979,1.7578125,0.01467070818,0.3105661449,-0.805,-0.738,-0.691,0.4454223303,2.518502984,1.7578125,0.01298085718,0.3473815315,0.615,0.664,0.715
025-2,0,0.266,-0.238,0.02658091993,0.031,0.1000964643,0.01001930216,78.015,-0.457,-1.227,-0.6905182283,-0.668,0.1176751487,0.01384744062,-2026.671,1.105,0.469,0.7363965928,0.738,0.1192135304,0.01421186584,2161.324,0.1105790405,2.233683227,0.9765625,0.01710267006,0.3491165835,-0.063,0.031,0.109,0.213616755,3.111090408,1.7578125,0.03214779175,0.3866201282,-0.744,-0.668,-0.609,0.1018109347,2.26302589,1.7578125,0.04319481864,0.4739328753,0.648,0.738,0.809
017-1,0,0.398,-0.324,0.03533463727,0.039,0.1384430939,0.01916649025,99.361,-0.391,-1.352,-0.7765590327,-0.742,0.1361222628,0.01852927044,-2183.684,1.051,0.352,0.6612389758,0.656,0.1224585823,0.01499610438,1859.404,0.2093303143,2.107333684,0.9765625,0.03912848934,0.3962175302,-0.09,0.039,0.156,0.1736477988,3.053677818,1.953125,0.04281271321,0.3951626857,-0.859,-0.742,-0.672,0.2433434762,2.400736679,1.953125,0.03598340539,0.4161185145,0.566,0.656,0.75
014-2,0,0.422,-0.594,-0.03852109375,-0.031,0.1520973892,0.02313361581,-98.614,0.023,-1.32,-0.4883523438,-0.445,0.2232247304,0.04982928026,-1250.182,1.305,0.617,0.9116777344,0.91,0.1443496541,0.02083682264,2333.895,0.583109868,3.556156548,2.734375,0.02072888572,0.1796406807,-0.133,-0.031,0.055,0.5324517137,4.008643427,1.953125,0.06261636084,0.2322233207,-0.594,-0.445,-0.34,0.1147831728,2.497630735,1.953125,0.04880259104,0.4028942832,0.793,0.91,1.027
026-1,0,0.328,-0.473,-0.007480629076,0.008,0.1195813829,0.01429970713,-19.502,-0.578,-1.625,-0.9062711929,-0.879,0.1744722568,0.03044056841,-2362.649,0.941,0.23,0.4662892213,0.469,0.09308243223,0.008664339189,1215.616,0.7023076786,3.580079788,0.9765625,0.0178851213,0.2385669403,-0.09,0.008,0.074,0.1882972885,3.567354126,1.953125,0.06328589262,0.3567461611,-0.99,-0.879,-0.777,0.2955611333,2.841107672,1.953125,0.01366636855,0.3223825494,0.395,0.469,0.531
020-2,0,0.41,-0.434,-0.006977683725,-0.008,0.1536000634,0.02359297949,-18.135,-0.172,-1.129,-0.4956694883,-0.461,0.1486134104,0.02208594576,-1288.245,1.48,0.512,0.9036656406,0.863,0.182895363,0.0334507138,2348.627,0.3110385253,2.463096078,0.9765625,0.03809023852,0.3228210511,-0.129,-0.008,0.121,0.4116119918,4.280286562,1.953125,0.03489620665,0.2775985581,-0.578,-0.461,-0.391,0.1022843723,2.418768292,1.953125,0.09537574725,0.461577795,0.77,0.863,1.047
012-1,0,0.289,-0.375,-0.02959778334,-0.027,0.1106234325,0.01223754381,-82.785,-0.285,-1.352,-0.6129971398,-0.57,0.1454094215,0.02114389985,-1714.553,1.164,0.551,0.8295867,0.82,0.1470784345,0.02163206589,2320.354,0.2325838522,3.231882605,0.9765625,0.01282323094,0.2457141607,-0.109,-0.027,0.055,0.6481510165,5.322263988,1.953125,0.03341079134,0.2806750272,-0.684,-0.57,-0.516,0.0624972485,2.599684837,1.953125,0.07306273923,0.5627176181,0.707,0.82,0.949
010-2,0,0.488,0.004,0.2179901388,0.23,0.1060126159,0.01123867473,596.857,-0.426,-1.262,-0.6909422936,-0.668,0.1361924251,0.01854837665,-1891.8,1.113,0.465,0.6943214025,0.691,0.1283905048,0.01648412173,1901.052,0.1517767563,2.008232207,0.78125,0.02226447076,0.3816673786,0.113,0.23,0.301,0.203348008,3.642492822,1.7578125,0.03193401752,0.3099099056,-0.75,-0.668,-0.598,0.1384694328,2.266638311,1.7578125,0.03986276088,0.4130047128,0.586,0.691,0.777
022-1,0,0.195,-0.316,-0.05374461742,-0.055,0.1074658084,0.01154889997,-162.255,-0.465,-1.344,-0.7031301756,-0.676,0.1258321905,0.01583374017,-2122.75,1.063,0.504,0.7476478967,0.758,0.1120982403,0.01256601548,2257.149,0.2465072449,2.92508416,0.9765625,0.01668786765,0.2895949846,-0.141,-0.055,0.027,0.7351135447,5.433231725,1.953125,0.02352029129,0.2684624467,-0.746,-0.676,-0.625,0.08722585216,2.495575886,1.953125,0.04130193652,0.5550348227,0.652,0.758,0.832
024-2,0,0.398,-0.449,-0.02800628667,-0.02,0.1250655558,0.01564139325,-66.823,-0.566,-1.492,-0.8414744342,-0.82,0.1612828771,0.02601216643,-2007.758,0.992,0.281,0.5817259011,0.563,0.1380763085,0.01906506698,1387.998,4.775443766,3.874592939,3.3203125,0.02362980396,0.29237098,-0.102,-0.02,0.05,0.1384681566,3.349055603,2.1484375,0.07315652951,0.4700194372,-0.938,-0.82,-0.715,0.1513458647,2.539575205,2.1484375,0.05793647458,0.4904025026,0.477,0.563,0.672
015-2,0,0.73,-0.582,0.02915716273,0.023,0.1480405972,0.02191601842,62.892,-0.398,-2.141,-0.8555544738,-0.805,0.2416656724,0.05840229724,-1845.431,1.035,0.32,0.553462216,0.508,0.1368850563,0.01873751863,1193.818,1.295911401,4.235171096,0.9765625,0.02025237488,0.1612849938,-0.035,0.023,0.086,0.4737611796,4.965684333,1.953125,0.08830104947,0.2347573835,-0.945,-0.805,-0.695,0.2844756711,3.12390586,1.953125,0.03442518692,0.3438511785,0.449,0.508,0.641
027-1,0,0.184,-0.34,-0.03912901961,-0.031,0.08281916887,0.006859014732,-99.779,-0.559,-1.488,-0.7665513725,-0.723,0.1626411675,0.02645214938,-1954.706,1,0.434,0.6620666667,0.648,0.1353198885,0.01831147221,1688.27,0.2347855033,3.029116951,0.9765625,0.005938964678,0.2321331009,-0.098,-0.031,0.027,0.3633537997,4.714397113,1.7578125,0.04889206405,0.3100168811,-0.813,-0.723,-0.664,0.1574865793,2.261708402,1.7578125,0.05254275989,0.481127648,0.559,0.648,0.73
021-2,0,0.297,-0.426,-0.02424156545,-0.035,0.140727857,0.01980432975,-71.852,-0.398,-1.301,-0.7137095142,-0.676,0.1377017409,0.01896176945,-2115.435,1.082,0.473,0.7148819163,0.703,0.1039758122,0.01081096951,2118.91,0.1421218449,1.970133966,0.9765625,0.03299552621,0.3465098793,-0.133,-0.035,0.094,0.5220660388,3.778695944,1.7578125,0.03270364401,0.3148691026,-0.77,-0.676,-0.621,0.1525464966,2.292788275,1.7578125,0.02920154319,0.4774537246,0.633,0.703,0.793
009-2,0,0.383,-0.316,0.02662554369,0.02,0.1031647869,0.01064297326,67.336,-0.41,-1.395,-0.8398260182,-0.824,0.1868783021,0.03492349978,-2123.92,1.137,0.086,0.5608770265,0.539,0.1913735131,0.0366238215,1418.458,0.3925492191,3.083838159,0.9765625,0.01031114657,0.2481649398,-0.043,0.02,0.102,0.201221647,2.711718757,1.953125,0.06751587855,0.3630608926,-0.965,-0.824,-0.699,0.4990692473,2.494626308,1.953125,0.04463425501,0.2688103029,0.426,0.539,0.703
009-1,0,0.313,-0.281,0.03140665874,0.035,0.08626709342,0.007442011407,79.239,-0.469,-1.461,-0.8530828379,-0.84,0.1722128587,0.02965726871,-2152.328,1.027,0.094,0.5441712247,0.516,0.179747821,0.03230927916,1372.944,0.3684548207,2.99608431,0.9765625,0.01162291457,0.2702194419,-0.035,0.035,0.098,0.1785799207,2.798132633,1.953125,0.05518086229,0.3240771577,-0.961,-0.84,-0.723,0.3946892242,2.361249519,1.7578125,0.04224686291,0.280295841,0.418,0.516,0.682
021-1,0,0.332,-0.352,-0.01466519435,-0.004,0.1298699795,0.01686621158,-49.803,-0.449,-1.223,-0.7093312721,-0.676,0.118632225,0.01407360481,-2408.889,1.023,0.488,0.7191890459,0.707,0.09053190982,0.008196026696,2442.366,0.1438401136,1.776418367,0.78125,0.03093621236,0.3568097113,-0.122,-0.004,0.098,0.6240217163,3.680344716,1.7578125,0.02259134893,0.287835997,-0.75,-0.676,-0.633,0.1909051306,2.307671768,1.7578125,0.01932086095,0.4388468304,0.645,0.707,0.785
027-2,0,0.223,-0.297,-0.0221134862,-0.02,0.07658988981,0.005866011222,-56.898,-0.465,-1.605,-0.7562304703,-0.715,0.1761878706,0.03104216576,-1945.781,1.094,0.434,0.6731539059,0.656,0.1396290479,0.01949627102,1732.025,0.2794927139,3.270084568,0.9765625,0.006156866737,0.2281379508,-0.082,-0.02,0.031,0.3599620731,5.124822078,1.7578125,0.04408099472,0.2406744471,-0.805,-0.715,-0.645,0.1530325926,2.341014593,1.953125,0.04543088008,0.3877652436,0.566,0.656,0.75
