,-0.066,-0.848,0.574
5163,-0.117,-0.832,0.613
5164,-0.121,-0.836,0.613
5165,-0.117,-0.84,0.621
5166,-0.113,-0.84,0.629
5167,-0.113,-0.844,0.629
5168,-0.113,-0.855,0.625
5169,-0.109,-0.852,0.621
5170,-0.109,-0.852,0.617
5171,-0.113,-0.852,0.613
5172,-0.117,-0.848,0.605
5173,-0.113,-0.848,0.598
5174,-0.117,-0.848,0.586
5175,-0.109,-0.848,0.578
5176,-0.105,-0.844,0.574
5177,-0.105,-0.84,0.574
5178,-0.109,-0.844,0.566
5179,-0.109,-0.844,0.559
5180,-0.109,-0.848,0.555
5181,-0.109,-0.848,0.547
5182,-0.109,-0.844,0.539
5183,-0.102,-0.844,0.539
5184,-0.102,-0.848,0.539
5185,-0.098,-0.848,0.539
5186,-0.098,-0.855,0.543
5187,-0.098,-0.855,0.543
5188,-0.098,-0.855,0.547
5189,-0.098,-0.859,0.555
5190,-0.094,-0.855,0.559
5191,-0.098,-0.852,0.551
5192,-0.102,-0.859,0.551
5193,-0.102,-0.867,0.551
5194,-0.102,-0.867,0.551
5195,-0.09,-0.855,0.547
5196,-0.082,-0.852,0.547
5197,-0.078,-0.848,0.539
5198,-0.082,-0.844,0.535
5199,-0.086,-0.844,0.531
5200,-0.078,-0.844,0.527
5201,-0.078,-0.848,0.531
5202,-0.078,-0.855,0.535
5203,-0.074,-0.855,0.539
5204,-0.078,-0.852,0.543
5205,-0.074,-0.848,0.543
5206,-0.074,-0.855,0.543
5207,-0.078,-0.863,0.543
5208,-0.094,-0.863,0.535
5209,-0.086,-0.875,0.535
5210,-0.09,-0.883,0.531
5211,-0.09,-0.883,0.523
5212,-0.078,-0.879,0.516
5213,-0.07,-0.879,0.52
5214,-0.063,-0.875,0.52
5215,-0.066,-0.883,0.512
5216,-0.074,-0.91,0.504
5217,-0.078,-0.938,0.5
5218,-0.074,-0.957,0.5
5219,-0.066,-0.965,0.508
5220,-0.051,-0.949,0.527
5221,-0.047,-0.934,0.563
5222,-0.043,-0.91,0.59
5223,-0.047,-0.895,0.605
5224,-0.055,-0.887,0.609
5225,-0.055,-0.871,0.59
5226,-0.047,-0.859,0.578
5227,-0.039,-0.844,0.563
5228,-0.031,-0.82,0.551
5229,-0.02,-0.801,0.551
5230,-0.008,-0.809,0.547
5231,0.004,-0.828,0.543
5232,0.012,-0.859,0.535
5233,0.02,-0.871,0.527
5234,0.016,-0.871,0.512
5235,0.023,-0.855,0.508
5236,0.031,-0.84,0.504
5237,0.047,-0.832,0.516
5238,0.055,-0.84,0.516
5239,0.059,-0.852,0.523
5240,0.059,-0.867,0.523
5241,0.051,-0.875,0.523
5242,0.043,-0.883,0.516
5243,0.043,-0.887,0.508
5244,0.051,-0.891,0.504
5245,0.051,-0.898,0.504
5246,0.051,-0.902,0.508
5247,0.051,-0.898,0.516
5248,0.039,-0.887,0.527
5249,0.027,-0.887,0.539
5250,0.02,-0.887,0.535
5251,0.012,-0.879,0.527
5252,0.004,-0.867,0.52
5253,0.004,-0.863,0.512
5254,0.012,-0.855,0.508
5255,0.016,-0.852,0.504
5256,0.023,-0.848,0.496
5257,0.023,-0.844,0.492
5258,0.012,-0.836,0.484
5259,0.012,-0.828,0.496
5260,0.016,-0.824,0.492
5261,0.02,-0.816,0.496
5262,0.023,-0.809,0.5
5263,0.027,-0.801,0.504
5264,0.027,-0.801,0.508
5265,0.027,-0.813,0.516
5266,0.023,-0.816,0.523
5267,0.02,-0.832,0.535
5268,0.016,-0.844,0.551
5269,0.008,-0.863,0.555
5270,0.004,-0.879,0.539
5271,0.004,-0.914,0.527
5272,-0.004,-0.98,0.504
5273,-0.027,-1.074,0.504
5274,-0.074,-1.148,0.52
5275,-0.141,-1.133,0.559
5276,-0.188,-1.07,0.602
5277,-0.219,-1.023,0.617
5278,-0.227,-1.012,0.609
5279,-0.219,-1.027,0.598
5280,-0.207,-1.043,0.582
5281,-0.203,-1.027,0.574
5282,-0.199,-0.992,0.574
5283,-0.191,-0.949,0.566
5284,-0.184,-0.918,0.559
5285,-0.176,-0.883,0.559
5286,-0.164,-0.84,0.559
5287,-0.164,-0.805,0.563
5288,-0.156,-0.773,0.566
5289,-0.16,-0.758,0.57
5290,-0.164,-0.766,0.574
5291,-0.168,-0.77,0.582
5292,-0.172,-0.77,0.582
5293,-0.172,-0.773,0.59
5294,-0.176,-0.77,0.598
5295,-0.172,-0.77,0.605
5296,-0.164,-0.773,0.621
5297,-0.156,-0.781,0.625
5298,-0.16,-0.801,0.633
5299,-0.148,-0.828,0.637
5300,-0.148,-0.855,0.637
5301,-0.141,-0.871,0.633
5302,-0.129,-0.871,0.633
5303,-0.125,-0.871,0.637
5304,-0.117,-0.863,0.637
5305,-0.125,-0.859,0.629
5306,-0.129,-0.855,0.621
5307,-0.129,-0.863,0.613
5308,-0.141,-0.863,0.605
5309,-0.129,-0.871,0.598
5310,-0.121,-0.875,0.586
5311,-0.117,-0.871,0.574
5312,-0.113,-0.875,0.57
5313,-0.109,-0.871,0.555
5314,-0.105,-0.863,0.547
5315,-0.102,-0.855,0.543
5316,-0.098,-0.848,0.539
5317,-0.094,-0.848,0.539
5318,-0.09,-0.844,0.539
5319,-0.082,-0.84,0.539
5320,-0.09,-0.844,0.535
5321,-0.082,-0.848,0.527
5322,-0.078,-0.848,0.516
5323,-0.074,-0.852,0.512
5324,-0.074,-0.848,0.508
5325,-0.066,-0.848,0.508
5326,-0.066,-0.848,0.512
5327,-0.063,-0.855,0.516
5328,-0.059,-0.855,0.512
5329,-0.055,-0.852,0.512
5330,-0.055,-0.84,0.512
5331,-0.066,-0.832,0.508
5332,-0.074,-0.832,0.504
5333,-0.074,-0.84,0.492
5334,-0.086,-0.844,0.484
5335,-0.09,-0.852,0.477
5336,-0.082,-0.859,0.477
5337,-0.078,-0.867,0.48
5338,-0.078,-0.867,0.48
5339,-0.078,-0.871,0.484
5340,-0.086,-0.879,0.484
5341,-0.086,-0.887,0.477
5342,-0.086,-0.891,0.477
5343,-0.09,-0.902,0.48
5344,-0.094,-0.914,0.484
5345,-0.09,-0.922,0.484
5346,-0.086,-0.938,0.488
5347,-0.09,-0.938,0.492
5348,-0.082,-0.941,0.492
5349,-0.086,-0.953,0.488
5350,-0.082,-0.957,0.488
5351,-0.082,-0.961,0.492
5352,-0.078,-0.953,0.492
5353,-0.082,-0.957,0.484
5354,-0.082,-0.969,0.473
5355,-0.082,-0.992,0.457
5356,-0.078,-1.016,0.434
5357,-0.074,-1.02,0.422
5358,-0.086,-0.988,0.43
5359,-0.082,-0.957,0.461
5360,-0.09,-0.926,0.48
5361,-0.086,-0.898,0.496
5362,-0.078,-0.887,0.512
5363,-0.066,-0.883,0.516
5364,-0.066,-0.871,0.508
5365,-0.07,-0.855,0.496
5366,-0.07,-0.84,0.492
5367,-0.066,-0.82,0.488
5368,-0.051,-0.816,0.488
5369,-0.031,-0.824,0.492
5370,-0.016,-0.836,0.484
5371,-0.004,-0.848,0.477
5372,-0.004,-0.844,0.469
5373,0.004,-0.844,0.469
5374,0.008,-0.844,0.465
5375,0.012,-0.848,0.477
5376,0.023,-0.844,0.48
5377,0.039,-0.844,0.488
5378,0.055,-0.859,0.5
5379,0.066,-0.871,0.5
5380,0.07,-0.887,0.5
5381,0.074,-0.898,0.504
5382,0.074,-0.918,0.504
5383,0.07,-0.934,0.504
5384,0.063,-0.93,0.508
5385,0.051,-0.906,0.508
5386,0.047,-0.887,0.512
5387,0.051,-0.875,0.516
5388,0.047,-0.875,0.512
5389,0.035,-0.879,0.504
5390,0.023,-0.883,0.5
5391,0.012,-0.883,0.504
5392,0.008,-0.875,0.504
5393,0.016,-0.867,0.5
5394,0.02,-0.859,0.492
5395,0.02,-0.855,0.492
5396,0.02,-0.852,0.488
5397,0.016,-0.844,0.484
5398,0.008,-0.844,0.488
5399,0.016,-0.832,0.492
5400,0.016,-0.824,0.5
5401,0.02,-0.816,0.52
5402,0.016,-0.816,0.535
5403,0.012,-0.813,0.559
5404,0.012,-0.816,0.57
5405,0.004,-0.816,0.586
5406,-0.004,-0.824,0.602
5407,0.0,-0.82,0.605
5408,-0.012,-0.813,0.594
5409,-0.008,-0.832,0.578
5410,-0.012,-0.891,0.543
5411,-0.027,-1.012,0.52
5412,-0.051,-1.141,0.516
5413,-0.109,-1.176,0.535
5414,-0.164,-1.109,0.586
5415,-0.207,-1.02,0.637
5416,-0.227,-0.969,0.648
5417,-0.234,-0.961,0.641
5418,-0.234,-0.992,0.621
5419,-0.23,-1.012,0.594
5420,-0.211,-0.992,0.582
5421,-0.195,-0.961,0.582
5422,-0.184,-0.926,0.578
5423,-0.172,-0.898,0.578
5424,-0.164,-0.879,0.57
5425,-0.148,-0.863,0.574
5426,-0.137,-0.84,0.586
5427,-0.125,-0.824,0.59
5428,-0.121,-0.813,0.586
5429,-0.121,-0.801,0.578
5430,-0.121,-0.789,0.574
5431,-0.121,-0.785,0.574
5432,-0.117,-0.777,0.574
5433,-0.113,-0.773,0.586
5434,-0.109,-0.781,0.59
5435,-0.109,-0.781,0.59
5436,-0.113,-0.785,0.594
5437,-0.117,-0.801,0.602
5438,-0.113,-0.813,0.602
5439,-0.113,-0.824,0.594
5440,-0.117,-0.832,0.594
5441,-0.129,-0.844,0.59
5442,-0.129,-0.855,0.594
5443,-0.125,-0.863,0.594
5444,-0.117,-0.875,0.59
5445,-0.105,-0.871,0.59
5446,-0.09,-0.863,0.598
5447,-0.078,-0.855,0.602
5448,-0.078,-0.852,0.598
5449,-0.078,-0.855,0.594
5450,-0.074,-0.855,0.586
5451,-0.07,-0.855,0.578
5452,-0.07,-0.859,0.574
5453,-0.07,-0.859,0.574
5454,-0.07,-0.855,0.57
5455,-0.066,-0.848,0.57
5456,-0.059,-0.848,0.566
5457,-0.051,-0.832,0.57
5458,-0.063,-0.82,0.57
5459,-0.055,-0.824,0.574
5460,-0.066,-0.828,0.566
5461,-0.074,-0.828,0.559
5462,-0.086,-0.828,0.559
5463,-0.094,-0.828,0.551
5464,-0.098,-0.82,0.543
5465,-0.098,-0.824,0.539
5466,-0.098,-0.816,0.539
5467,-0.098,-0.82,0.539
5468,-0.098,-0.82,0.543
5469,-0.094,-0.816,0.543
5470,-0.094,-0.813,0.543
5471,-0.094,-0.813,0.551
5472,-0.098,-0.816,0.555
5473,-0.102,-0.828,0.551
5474,-0.102,-0.844,0.551
5475,-0.105,-0.848,0.551
5476,-0.102,-0.84,0.555
5477,-0.105,-0.836,0.555
5478,-0.113,-0.836,0.555
5479,-0.121,-0.844,0.559
5480,-0.125,-0.855,0.551
5481,-0.125,-0.867,0.543
5482,-0.137,-0.875,0.547
5483,-0.145,-0.879,0.543
5484,-0.148,-0.895,0.547
5485,-0.152,-0.91,0.543
5486,-0.148,-0.926,0.539
5487,-0.137,-0.934,0.535
5488,-0.125,-0.945,0.52
5489,-0.109,-0.965,0.504
5490,-0.082,-0.977,0.492
5491,-0.066,-0.977,0.492
5492,-0.047,-0.969,0.508
5493,-0.047,-0.957,0.523
5494,-0.047,-0.945,0.527
5495,-0.047,-0.922,0.523
5496,-0.047,-0.898,0.516
5497,-0.043,-0.875,0.52
5498,-0.039,-0.859,0.52
5499,-0.031,-0.844,0.527
5500,-0.031,-0.824,0.52
5501,-0.023,-0.801,0.523
5502,-0.012,-0.777,0.531
5503,0.0,-0.773,0.531
5504,0.004,-0.781,0.535
5505,0.012,-0.805,0.539
5506,0.008,-0.813,0.539
5507,0.016,-0.816,0.535
5508,0.008,-0.816,0.539
5509,0.023,-0.82,0.543
5510,0.027,-0.82,0.535
5511,0.031,-0.832,0.543
5512,0.035,-0.844,0.551
5513,0.047,-0.863,0.563
5514,0.051,-0.883,0.57
5515,0.055,-0.902,0.57
5516,0.055,-0.902,0.57
5517,0.047,-0.91,0.559
5518,0.031,-0.914,0.555
5519,0.023,-0.906,0.559
5520,0.027,-0.891,0.559
5521,0.027,-0.883,0.559
5522,0.031,-0.879,0.547
5523,0.023,-0.879,0.539
5524,0.016,-0.879,0.535
5525,0.012,-0.875,0.535
5526,-0.004,-0.871,0.527
5527,-0.004,-0.867,0.527
5528,-0.008,-0.859,0.52
5529,0.0,-0.848,0.527
5530,0.004,-0.844,0.52
5531,0.004,-0.844,0.512
5532,0.004,-0.844,0.508
5533,0.008,-0.852,0.508
5534,0.012,-0.852,0.508
5535,0.012,-0.855,0.508
5536,0.02,-0.852,0.516
5537,0.02,-0.848,0.52
5538,0.016,-0.848,0.52
5539,0.012,-0.84,0.527
5540,0.004,-0.84,0.543
5541,0.0,-0.836,0.551
5542,-0.008,-0.836,0.555
5543,-0.016,-0.836,0.563
5544,-0.027,-0.844,0.555
5545,-0.031,-0.855,0.555
5546,-0.023,-0.867,0.543
5547,-0.027,-0.875,0.535
5548,-0.031,-0.879,0.516
5549,-0.031,-0.906,0.492
5550,-0.035,-0.969,0.484
5551,-0.066,-1.055,0.496
5552,-0.113,-1.094,0.527
5553,-0.16,-1.059,0.57
5554,-0.191,-0.996,0.609
5555,-0.195,-0.969,0.633
5556,-0.195,-0.961,0.617
5557,-0.188,-0.977,0.598
5558,-0.188,-0.98,0.59
5559,-0.176,-0.98,0.582
5560,-0.164,-0.957,0.578
5561,-0.148,-0.93,0.57
5562,-0.129,-0.906,0.566
5563,-0.105,-0.891,0.57
5564,-0.086,-0.859,0.57
5565,-0.082,-0.84,0.578
5566,-0.086,-0.824,0.578
5567,-0.094,-0.816,0.578
5568,-0.102,-0.816,0.578
5569,-0.113,-0.813,0.582
5570,-0.125,-0.813,0.582
5571,-0.137,-0.805,0.578
5572,-0.148,-0.801,0.574
5573,-0.148,-0.789,0.582
5574,-0.152,-0.777,0.586
5575,-0.156,-0.777,0.602
5576,-0.164,-0.789,0.613
5577,-0.164,-0.813,0.613
5578,-0.156,-0.828,0.613
5579,-0.16,-0.844,0.613
5580,-0.145,-0.852,0.613
5581,-0.137,-0.848,0.609
5582,-0.133,-0.852,0.605
5583,-0.129,-0.848,0.602
5584,-0.117,-0.844,0.602
5585,-0.121,-0.844,0.602
5586,-0.129,-0.848,0.609
5587,-0.129,-0.855,0.602
5588,-0.125,-0.855,0.594
5589,-0.125,-0.844,0.582
5590,-0.117,-0.84,0.578
5591,-0.113,-0.84,0.57
5592,-0.109,-0.836,0.563
5593,-0.113,-0.84,0.559
5594,-0.113,-0.84,0.555
5595,-0.109,-0.84,0.555
5596,-0.109,-0.84,0.555
5597,-0.109,-0.844,0.543
5598,-0.105,-0.855,0.539
5599,-0.102,-0.859,0.539
5600,-0.09,-0.863,0.527
5601,-0.094,-0.863,0.516
5602,-0.086,-0.859,0.52
5603,-0.082,-0.863,0.52
5604,-0.09,-0.863,0.516
5605,-0.094,-0.863,0.508
5606,-0.098,-0.867,0.508
5607,-0.098,-0.871,0.508
5608,-0.105,-0.879,0.508
5609,-0.09,-0.883,0.508
5610,-0.09,-0.891,0.492
5611,-0.094,-0.895,0.484
5612,-0.098,-0.898,0.477
5613,-0.102,-0.898,0.473
5614,-0.105,-0.906,0.469
5615,-0.105,-0.914,0.461
5616,-0.098,-0.914,0.465
5617,-0.09,-0.91,0.461
5618,-0.082,-0.914,0.465
5619,-0.078,-0.914,0.469
5620,-0.086,-0.914,0.48
5621,-0.09,-0.914,0.488
5622,-0.102,-0.902,0.496
5623,-0.109,-0.891,0.496
5624,-0.105,-0.887,0.504
5625,-0.113,-0.883,0.508
5626,-0.109,-0.875,0.504
5627,-0.109,-0.871,0.5
5628,-0.109,-0.859,0.492
5629,-0.113,-0.84,0.48
5630,-0.113,-0.828,0.477
5631,-0.113,-0.836,0.461
5632,-0.113,-0.84,0.449
5633,-0.109,-0.844,0.438
5634,-0.109,-0.859,0.43
5635,-0.113,-0.891,0.426
5636,-0.125,-0.93,0.418
5637,-0.137,-0.988,0.41
5638,-0.133,-1.039,0.402
5639,-0.109,-1.078,0.406
5640,-0.078,-1.094,0.418
5641,-0.047,-1.086,0.438
5642,-0.031,-1.051,0.453
5643,-0.031,-1.016,0.469
5644,-0.051,-0.996,0.484
5645,-0.066,-0.984,0.492
5646,-0.074,-0.984,0.492
5647,-0.074,-0.977,0.492
5648,-0.066,-0.953,0.484
5649,-0.055,-0.91,0.477
5650,-0.047,-0.859,0.469
5651,-0.043,-0.824,0.469
5652,-0.039,-0.805,0.465
5653,-0.027,-0.809,0.461
5654,-0.02,-0.828,0.461
5655,-0.012,-0.844,0.469
5656,0.004,-0.844,0.473
5657,0.012,-0.844,0.477
5658,0.012,-0.832,0.48
5659,0.035,-0.828,0.492
5660,0.047,-0.832,0.484
5661,0.055,-0.84,0.488
5662,0.055,-0.848,0.496
5663,0.055,-0.867,0.5
5664,0.055,-0.895,0.508
5665,0.059,-0.934,0.516
5666,0.055,-0.938,0.512
5667,0.039,-0.922,0.516
5668,0.035,-0.898,0.527
5669,0.043,-0.879,0.523
5670,0.047,-0.883,0.516
5671,0.047,-0.891,0.512
5672,0.035,-0.898,0.508
5673,0.02,-0.891,0.504
5674,0.012,-0.879,0.492
5675,0.012,-0.863,0.488
5676,0.012,-0.867,0.488
5677,0.008,-0.859,0.484
5678,0.004,-0.863,0.48
5679,-0.008,-0.871,0.477
5680,-0.012,-0.875,0.477
5681,-0.016,-0.875,0.473
5682,-0.02,-0.883,0.477
5683,-0.02,-0.883,0.477
5684,-0.016,-0.879,0.473
5685,-0.016,-0.867,0.473
5686,-0.02,-0.871,0.477
5687,-0.02,-0.867,0.488
5688,-0.023,-0.859,0.496
5689,-0.031,-0.863,0.504
5690,-0.035,-0.863,0.512
5691,-0.039,-0.875,0.523
5692,-0.039,-0.875,0.531
5693,-0.039,-0.875,0.535
5694,-0.031,-0.871,0.539
5695,-0.027,-0.863,0.535
5696,-0.023,-0.863,0.527
5697,-0.016,-0.863,0.52
5698,-0.016,-0.867,0.5
5699,-0.016,-0.867,0.484
5700,-0.023,-0.871,0.461
5701,-0.035,-0.898,0.434
5702,-0.043,-0.977,0.422
5703,-0.063,-1.074,0.426
5704,-0.098,-1.121,0.445
5705,-0.133,-1.082,0.488
5706,-0.164,-1.016,0.547
5707,-0.176,-0.977,0.582
5708,-0.199,-0.969,0.59
5709,-0.188,-0.996,0.602
5710,-0.18,-1.012,0.598
5711,-0.172,-1.008,0.602
5712,-0.16,-0.984,0.602
5713,-0.148,-0.961,0.59
5714,-0.145,-0.938,0.578
5715,-0.137,-0.91,0.574
5716,-0.133,-0.891,0.574
5717,-0.137,-0.879,0.574
5718,-0.137,-0.859,0.566
5719,-0.137,-0.852,0.555
5720,-0.141,-0.836,0.543
5721,-0.137,-0.84,0.535
5722,-0.145,-0.84,0.527
5723,-0.148,-0.836,0.516
5724,-0.141,-0.824,0.527
5725,-0.145,-0.809,0.543
5726,-0.145,-0.801,0.559
5727,-0.148,-0.809,0.574
5728,-0.156,-0.82,0.586
5729,-0.16,-0.836,0.594
5730,-0.168,-0.84,0.59
5731,-0.172,-0.836,0.602
5732,-0.176,-0.832,0.605
5733,-0.172,-0.836,0.613
5734,-0.16,-0.828,0.613
5735,-0.156,-0.836,0.605
5736,-0.148,-0.844,0.598
5737,-0.137,-0.855,0.59
5738,-0.117,-0.852,0.582
5739,-0.105,-0.844,0.578
5740,-0.098,-0.844,0.574
5741,-0.094,-0.844,0.559
5742,-0.094,-0.844,0.555
5743,-0.098,-0.844,0.547
5744,-0.098,-0.836,0.543
5745,-0.098,-0.832,0.539
5746,-0.094,-0.828,0.539
5747,-0.102,-0.836,0.535
5748,-0.094,-0.84,0.531
5749,-0.094,-0.844,0.535
5750,-0.098,-0.84,0.527
5751,-0.094,-0.84,0.531
5752,-0.09,-0.84,0.535
5753,-0.09,-0.84,0.535
5754,-0.09,-0.844,0.535
5755,-0.098,-0.844,0.543
5756,-0.094,-0.844,0.551
5757,-0.094,-0.844,0.555
5758,-0.098,-0.844,0.555
5759,-0.086,-0.844,0.559
5760,-0.082,-0.844,0.551
5761,-0.078,-0.844,0.551
5762,-0.07,-0.844,0.563
5763,-0.059,-0.844,0.566
5764,-0.059,-0.844,0.57
5765,-0.055,-0.844,0.57
5766,-0.059,-0.848,0.57
5767,-0.059,-0.84,0.574
5768,-0.063,-0.836,0.57
5769,-0.07,-0.828,0.563
5770,-0.078,-0.824,0.551
5771,-0.086,-0.832,0.547
5772,-0.09,-0.828,0.543
5773,-0.098,-0.836,0.539
5774,-0.105,-0.844,0.539
5775,-0.109,-0.855,0.535
5776,-0.109,-0.871,0.535
5777,-0.109,-0.887,0.531
5778,-0.098,-0.914,0.531
5779,-0.086,-0.941,0.523
5780,-0.063,-0.973,0.535
5781,-0.035,-0.98,0.547
5782,-0.012,-0.969,0.559
5783,-0.012,-0.953,0.574
5784,-0.02,-0.93,0.586
5785,-0.035,-0.906,0.594
5786,-0.035,-0.883,0.598
5787,-0.031,-0.859,0.594
5788,-0.02,-0.844,0.602
5789,-0.012,-0.844,0.605
5790,0.0,-0.84,0.605
5791,0.0,-0.832,0.598
5792,0.012,-0.809,0.59
5793,0.02,-0.789,0.598
5794,0.035,-0.781,0.602
5795,0.043,-0.781,0.602
5796,0.047,-0.801,0.605
5797,0.047,-0.82,0.59
5798,0.047,-0.836,0.582
5799,0.047,-0.84,0.582
5800,0.051,-0.844,0.582
5801,0.059,-0.855,0.578
5802,0.059,-0.863,0.578
5803,0.059,-0.863,0.574
5804,0.059,-0.871,0.566
5805,0.059,-0.875,0.563
5806,0.055,-0.887,0.559
5807,0.047,-0.902,0.547
5808,0.035,-0.902,0.535
5809,0.031,-0.895,0.535
5810,0.027,-0.871,0.535
5811,0.023,-0.859,0.535
5812,0.023,-0.859,0.539
5813,0.02,-0.859,0.539
5814,0.008,-0.855,0.543
5815,0.004,-0.848,0.539
5816,-0.004,-0.844,0.539
5817,-0.004,-0.828,0.539
5818,0.0,-0.828,0.531
5819,0.004,-0.828,0.535
5820,0.008,-0.832,0.527
5821,0.012,-0.828,0.527
5822,0.016,-0.836,0.516
5823,0.016,-0.832,0.516
5824,0.016,-0.836,0.508
5825,0.012,-0.84,0.5
5826,0.004,-0.84,0.504
5827,-0.004,-0.848,0.496
5828,0.004,-0.852,0.5
5829,0.008,-0.855,0.492
5830,0.004,-0.859,0.496
5831,0.008,-0.855,0.5
5832,0.004,-0.859,0.504
5833,-0.004,-0.855,0.508
5834,0.0,-0.863,0.512
5835,-0.004,-0.863,0.512
5836,0.0,-0.859,0.516
5837,0.004,-0.859,0.523
5838,0.008,-0.867,0.531
5839,0.008,-0.871,0.535
5840,0.0,-0.879,0.535
5841,0.004,-0.883,0.539
5842,0.008,-0.891,0.531
5843,0.016,-0.91,0.516
5844,0.004,-0.934,0.496
5845,-0.016,-0.969,0.48
5846,-0.039,-1.031,0.492
5847,-0.078,-1.074,0.512
5848,-0.121,-1.066,0.547
5849,-0.156,-1.027,0.586
5850,-0.168,-0.984,0.613
5851,-0.172,-0.957,0.625
5852,-0.176,-0.965,0.633
5853,-0.184,-0.992,0.617
5854,-0.184,-1.008,0.605
5855,-0.18,-0.977,0.59
5856,-0.176,-0.93,0.582
5857,-0.16,-0.895,0.574
5858,-0.156,-0.871,0.563
5859,-0.145,-0.871,0.551
5860,-0.133,-0.871,0.535
5861,-0.121,-0.859,0.539
5862,-0.113,-0.832,0.543
5863,-0.105,-0.809,0.547
5864,-0.102,-0.797,0.551
5865,-0.086,-0.781,0.57
5866,-0.078,-0.773,0.582
5867,-0.074,-0.773,0.602
5868,-0.078,-0.762,0.621
5869,-0.09,-0.758,0.637
5870,-0.102,-0.762,0.648
5871,-0.109,-0.77,0.656
5872,-0.125,-0.777,0.656
5873,-0.133,-0.777,0.656
5874,-0.137,-0.785,0.664
5875,-0.133,-0.789,0.664
5876,-0.121,-0.797,0.66
5877,-0.117,-0.816,0.66
5878,-0.113,-0.836,0.656
5879,-0.109,-0.855,0.648
5880,-0.105,-0.863,0.648
5881,-0.102,-0.852,0.645
5882,-0.098,-0.832,0.645
5883,-0.102,-0.816,0.641
5884,-0.102,-0.816,0.633
5885,-0.105,-0.824,0.633
5886,-0.105,-0.824,0.621
5887,-0.109,-0.828,0.617
5888,-0.105,-0.824,0.613
5889,-0.098,-0.816,0.609
5890,-0.094,-0.809,0.609
5891,-0.09,-0.801,0.602
5892,-0.086,-0.789,0.605
5893,-0.09,-0.789,0.602
5894,-0.09,-0.793,0.598
5895,-0.09,-0.805,0.594
5896,-0.086,-0.813,0.59
5897,-0.09,-0.824,0.586
5898,-0.09,-0.824,0.582
5899,-0.094,-0.824,0.578
5900,-0.098,-0.82,0.578
5901,-0.102,-0.816,0.578
5902,-0.105,-0.824,0.578
5903,-0.109,-0.836,0.578
5904,-0.121,-0.848,0.574
5905,-0.125,-0.855,0.57
5906,-0.125,-0.852,0.57
5907,-0.129,-0.844,0.57
5908,-0.137,-0.836,0.566
5909,-0.133,-0.84,0.57
5910,-0.137,-0.848,0.559
5911,-0.152,-0.863,0.551
5912,-0.16,-0.871,0.555
5913,-0.16,-0.867,0.559
5914,-0.156,-0.863,0.555
5915,-0.152,-0.852,0.555
5916,-0.148,-0.84,0.551
5917,-0.152,-0.84,0.543
5918,-0.156,-0.844,0.531
5919,-0.152,-0.844,0.523
5920,-0.148,-0.844,0.523
5921,-0.137,-0.844,0.523
5922,-0.125,-0.863,0.531
5923,-0.121,-0.879,0.527
5924,-0.113,-0.906,0.523
5925,-0.105,-0.934,0.52
5926,-0.09,-0.961,0.504
5927,-0.07,-0.988,0.504
5928,-0.047,-1.008,0.508
5929,-0.035,-1.008,0.512
5930,-0.035,-0.984,0.523
5931,-0.043,-0.953,0.527
5932,-0.059,-0.934,0.539
5933,-0.078,-0.922,0.551
5934,-0.086,-0.906,0.559
5935,-0.09,-0.891,0.555
5936,-0.078,-0.871,0.559
5937,-0.074,-0.855,0.559
5938,-0.063,-0.84,0.551
5939,-0.043,-0.824,0.539
5940,-0.023,-0.805,0.535
5941,0.0,-0.793,0.531
5942,0.012,-0.793,0.523
5943,0.02,-0.789,0.527
5944,0.02,-0.793,0.531
5945,0.02,-0.801,0.535
5946,0.027,-0.785,0.539
5947,0.031,-0.781,0.539
5948,0.035,-0.785,0.535
5949,0.043,-0.813,0.535
5950,0.035,-0.84,0.535
5951,0.035,-0.867,0.539
5952,0.039,-0.895,0.555
5953,0.035,-0.906,0.555
5954,0.027,-0.898,0.559
5955,0.027,-0.875,0.555
5956,0.031,-0.859,0.555
5957,0.035,-0.852,0.547
5958,0.02,-0.852,0.535
5959,0.02,-0.863,0.539
5960,0.008,-0.867,0.535
5961,0.0,-0.867,0.527
5962,-0.008,-0.863,0.527
5963,0.0,-0.855,0.527
5964,0.008,-0.852,0.52
5965,0.004,-0.859,0.512
5966,0.0,-0.867,0.508
5967,-0.008,-0.875,0.508
5968,-0.008,-0.871,0.504
5969,-0.004,-0.867,0.504
5970,0.004,-0.859,0.496
5971,0.0,-0.852,0.496
5972,-0.004,-0.844,0.492
5973,-0.008,-0.844,0.496
5974,-0.02,-0.844,0.5
5975,-0.02,-0.844,0.496
5976,-0.023,-0.844,0.492
5977,-0.016,-0.844,0.496
5978,-0.012,-0.836,0.5
5979,-0.012,-0.84,0.5
5980,-0.012,-0.836,0.508
5981,-0.008,-0.836,0.512
5982,-0.008,-0.84,0.52
5983,-0.016,-0.852,0.531
5984,-0.016,-0.855,0.535
5985,-0.02,-0.859,0.535
5986,-0.027,-0.848,0.52
5987,-0.02,-0.863,0.492
5988,-0.027,-0.934,0.461
5989,-0.055,-1.07,0.469
5990,-0.121,-1.16,0.496
5991,-0.195,-1.141,0.551
5992,-0.246,-1.078,0.609
5993,-0.281,-1.043,0.648
5994,-0.277,-1.02,0.66
5995,-0.262,-1.008,0.656
5996,-0.242,-0.996,0.648
5997,-0.223,-0.977,0.633
